epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,281.991,0.66444,0.52668,0.85852,0.87021,0.91722,0.91408,0.75001,0.7391,0.58082,0.93366,0.0001101,0.0001101,0.0001101
184,283.538,0.64683,0.50596,0.84968,0.87807,0.90929,0.91554,0.75619,0.72615,0.57603,0.93529,0.000104601,0.000104601,0.000104601
185,285.052,0.61085,0.50631,0.86079,0.88081,0.90969,0.91484,0.76291,0.72493,0.56075,0.93231,9.91012e-05,9.91012e-05,9.91012e-05
186,286.603,0.69055,0.53035,0.86459,0.86937,0.91806,0.91337,0.76259,0.72361,0.56186,0.93189,9.36017e-05,9.36017e-05,9.36017e-05
187,288.114,0.62217,0.49049,0.85355,0.87322,0.904,0.91349,0.76131,0.72289,0.56167,0.92954,8.81023e-05,8.81023e-05,8.81023e-05
188,289.633,0.64557,0.54138,0.88409,0.87512,0.90079,0.91422,0.76133,0.72932,0.57243,0.92921,8.26028e-05,8.26028e-05,8.26028e-05
189,291.149,0.64653,0.52224,0.85041,0.8743,0.903,0.91329,0.76083,0.72572,0.57945,0.93116,7.71034e-05,7.71034e-05,7.71034e-05
190,292.646,0.67239,0.55207,0.87837,0.85737,0.92639,0.91144,0.76287,0.71653,0.58271,0.92884,7.1604e-05,7.1604e-05,7.1604e-05
191,295.109,0.63154,0.54603,0.84071,0.91653,0.86953,0.90763,0.75686,0.72034,0.58671,0.92851,6.61045e-05,6.61045e-05,6.61045e-05
192,296.649,0.6534,0.54574,0.84764,0.9024,0.87171,0.90362,0.75354,0.73566,0.59186,0.93227,6.06051e-05,6.06051e-05,6.06051e-05
193,298.118,0.6472,0.51743,0.84083,0.89121,0.87717,0.90154,0.74456,0.74705,0.60112,0.93805,5.51056e-05,5.51056e-05,5.51056e-05
194,299.59,0.65504,0.51127,0.86437,0.90934,0.86172,0.9021,0.74623,0.74692,0.6043,0.94188,4.96062e-05,4.96062e-05,4.96062e-05
195,301.117,0.62781,0.50861,0.84671,0.91445,0.86586,0.9031,0.75117,0.73958,0.59653,0.94036,4.41067e-05,4.41067e-05,4.41067e-05
196,302.613,0.61773,0.4997,0.84278,0.91475,0.86937,0.90373,0.74947,0.73001,0.58665,0.93507,3.86073e-05,3.86073e-05,3.86073e-05
197,304.06,0.64663,0.49812,0.85915,0.91172,0.87684,0.90567,0.75257,0.73255,0.58401,0.93328,3.31078e-05,3.31078e-05,3.31078e-05
198,305.526,0.64754,0.50162,0.86331,0.91291,0.87588,0.90947,0.75871,0.73583,0.57953,0.93183,2.76084e-05,2.76084e-05,2.76084e-05
199,306.984,0.6414,0.49996,0.85814,0.91807,0.86892,0.90954,0.75981,0.73699,0.58169,0.9312,2.21089e-05,2.21089e-05,2.21089e-05
200,308.459,0.61708,0.47908,0.83858,0.91947,0.86891,0.91022,0.76044,0.73744,0.58456,0.93194,1.66095e-05,1.66095e-05,1.66095e-05
